CellReference,OS_ID,Prolific_ID,Age,GenderWORD,GenderNUM,Occupation,HighestEducationLevelTEXT,OtherIfApplicable,HighestEducationLevelTEXT2,HighestEducationLevelNUM,CompExpertiseText,CompExpertiseNUM,GEN_ATTITUDE_REVERSED,NR1,NR2,NR3,NR4,NR5,NR6,NR7,NR8,NR9,NR10,NR11,NR12,NR13,NR14,NR15,NR16,PR1,PR2,PR3,PR4,PR5,PR6,PR7,PR8,PR9,PR10,PR11,PR12,PR13,PR14,PR15,PR16,GENERALATTUNREVERSED,N9,N13,P13,N14,N15,P14,N16,P15,P16,P9,P10,N10,N11,P11,N12,P12,N1,P5,N5,P6,N6,P7,N7,N8,P8,P1,N2,P2,N3,P3,N4,P4,COMFORTABLENESS,Scom1,Scom2,Scom3,Scom4,Scom5,Scom6,Scom7,Scom8,Scom9,Scom10,Scom11,Scom12,Scom13,Scom14,Scom15,Scom16,Scom17,Scom18,Scom19,Scom20,Scom21,Scom22,Scom23,Scom24,Scom25,Scom26,Scom27,Scom28,Scom29,Scom30,Scom31,Scom32,Scom33,Scom34,Scom35,Scom36,Scom37,Scom38,Scom39,Scom40,Scom41,Scom42,CAPABILITY,Scap1,Scap2,Scap3,Scap4,Scap5,Scap6,Scap7,Scap8,Scap9,Scap10,Scap11,Scap12,Scap13,Scap14,Scap15,Scap16,Scap17,Scap18,Scap19,Scap20,Scap21,Scap22,Scap23,Scap24,Scap25,Scap26,Scap27,Scap28,Scap29,Scap30,Scap31,Scap32,Scap33,Scap34,Scap35,Scap36,Scap37,Scap38,Scap39,Scap40,Scap41,Scap42,TECHREADYUNREVERSED,TR1,TR2,TR3,TR4,TR5,TR6,TR7,TR8,TR9,TR10,TR11,TR12,TR13,TR14,TR15,TR16,TR17,TR18,TECHREADYREVERSED,TR1Innov,TR2Innov,TR3Innov,TR4Innov,TR5Opt,TR6Opt,TR7Opt,TR8Opt,TR9Discomf,TR10Discomf,TR11Discomf,TR12Discomf,TR13Insec,TR14Insec,TR15Insec,TR16Insec,TR17Insec,TR18Insec,END_TRI_REV,OpenComments,StartDate,CompletionDate,OVERALLS_Hereafter,PosGENATT,NegGENATT,ComfAIbigDataAutomation,ComfAIHumanJudg,CapAIforBigData,CapAIHumanJudg,TRI_INNOV,TRI_OPT,TRI_DISCOMF,TRI_INSEC
76.0,475005-474996-46948124,removed_to_protect_anonymity,29.0,Female,1.0,Designer,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,"Average computer user, using the internet, standard applications etc.",3.0,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,,3.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,,4.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,5.0,5.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,,3.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,,,2019-05-09 09:59:23 UTC,2019-05-09 10:20:53 UTC,,2.666666667,2.75,3.6153846153846154,2.6,2.875,1.6923076923076923,2.75,3.75,3.5,2.833333333
77.0,475005-474996-46947869,removed_to_protect_anonymity,33.0,Female,1.0,Academic,Doctoral degree or equivalent,NA,Doctoral degree or equivalent,6.0,"Average computer user, using the internet, standard applications etc.",3.0,,4.0,5.0,2.0,5.0,2.0,4.0,1.0,4.0,5.0,1.0,4.0,2.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,,1.0,2.0,2.0,1.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,2.0,5.0,4.0,5.0,2.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,5.0,,5.0,1.0,5.0,2.0,3.0,5.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,2.0,5.0,1.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,,3.0,2.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,5.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,5.0,5.0,2.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,2.0,,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,,The way we live and function in the modern world would not be possible without AI.,2019-05-09 09:55:06 UTC,2019-05-09 10:20:59 UTC,,4.583333333,3.625,4.384615384615385,3.5,4.375,2.6923076923076925,3.75,5.0,2.75,1.666666667
78.0,475005-474996-46948297,removed_to_protect_anonymity,42.0,female,1.0,Careers Adviser,Master’s degree or equivalent,NA,Master’s degree or equivalent,5.0,User of specialist applications but not an IT specialist,4.0,,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,,2.0,4.0,2.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,,5.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,5.0,2.0,1.0,5.0,1.0,4.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,5.0,,2.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,5.0,1.0,2.0,4.0,1.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,2.0,4.0,,2.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,,2.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,,,2019-05-09 10:02:26 UTC,2019-05-09 10:21:04 UTC,,3.0,2.75,4.3076923076923075,1.7,4.125,1.8461538461538463,2.75,3.5,2.75,2.833333333
79.0,475005-474996-46948103,removed_to_protect_anonymity,20.0,Female,1.0,Waitress,A-level or equivalent,NA,A-level or equivalent,3.0,User of specialist applications but not an IT specialist,4.0,,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,,4.0,5.0,2.0,5.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,,4.0,1.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,2.0,3.0,,3.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,1.0,2.0,4.0,4.0,5.0,5.0,,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,1.0,1.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,1.0,,N/A,2019-05-09 09:58:58 UTC,2019-05-09 10:21:58 UTC,,2.333333333,1.5,3.769230769230769,1.9,3.375,2.0,4.0,4.0,2.25,2.5
80.0,475005-474996-46948218,removed_to_protect_anonymity,47.0,F,1.0,Lab assistant,GCSE or equivalent,NA,GCSE or equivalent,2.0,"Average computer user, using the internet, standard applications etc.",3.0,,4.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,,2.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,5.0,1.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,1.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,1.0,3.0,2.0,2.0,3.0,,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,3.0,3.0,1.0,5.0,3.0,4.0,4.0,3.0,,,2019-05-09 10:01:01 UTC,2019-05-09 10:22:18 UTC,,3.75,2.0,3.5384615384615383,2.0,2.75,1.7692307692307692,4.0,4.25,2.25,3.333333333
81.0,475005-474996-46948205,removed_to_protect_anonymity,35.0,Female,1.0,Linen assistant,A-level or equivalent,NA,A-level or equivalent,3.0,"Average computer user, using the internet, standard applications etc.",3.0,,2.0,4.0,2.0,5.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,,2.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,,4.0,3.0,5.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,2.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,5.0,5.0,2.0,4.0,,2.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,5.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,5.0,5.0,2.0,5.0,,2.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,,2.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,,,2019-05-09 10:00:49 UTC,2019-05-09 10:24:34 UTC,,4.083333333,2.875,4.153846153846154,2.8,4.125,2.0,3.0,4.5,3.25,2.666666667
82.0,475005-474996-46948082,removed_to_protect_anonymity,32.0,female,1.0,Office admin assistant,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,User of specialist applications but not an IT specialist,4.0,,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,,1.0,4.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,,1.0,1.0,5.0,3.0,1.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,2.0,1.0,5.0,5.0,1.0,5.0,,2.0,1.0,5.0,3.0,1.0,4.0,5.0,3.0,3.0,1.0,5.0,4.0,3.0,5.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,5.0,1.0,2.0,5.0,2.0,1.0,5.0,5.0,1.0,5.0,,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,,,2019-05-09 09:58:42 UTC,2019-05-09 10:25:14 UTC,,3.083333333,2.875,4.6923076923076925,2.7,4.5,2.076923076923077,4.0,5.0,3.75,1.333333333
83.0,475005-474996-46948336,removed_to_protect_anonymity,26.0,Female,1.0,Marketing Manager,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,User of specialist applications but not an IT specialist,4.0,,1.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,,4.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,,5.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,3.0,5.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,5.0,3.0,4.0,,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,4.0,,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,,2019-05-09 10:03:08 UTC,2019-05-09 10:25:46 UTC,,3.083333333,2.25,4.230769230769231,2.1,3.375,1.9230769230769231,4.25,4.75,3.25,4.833333333
84.0,475005-474996-46948069,removed_to_protect_anonymity,44.0,Female,1.0,Administration and Finance Officer,A-level or equivalent,NA,A-level or equivalent,3.0,User of specialist applications but not an IT specialist,4.0,,4.0,4.0,2.0,5.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,,4.0,1.0,5.0,2.0,3.0,4.0,1.0,4.0,3.0,5.0,5.0,2.0,4.0,5.0,4.0,5.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,3.0,1.0,5.0,,5.0,2.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,1.0,4.0,2.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,1.0,5.0,5.0,5.0,5.0,,3.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,3.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,2.0,,,2019-05-09 09:58:17 UTC,2019-05-09 10:28:43 UTC,,4.5,3.5,4.846153846153846,3.3,4.125,1.6153846153846154,4.75,5.0,2.25,3.833333333
85.0,475005-474996-46948372,removed_to_protect_anonymity,54.0,male,0.0,warehouse supervisor,GCSE or equivalent,NA,GCSE or equivalent,2.0,"Average computer user, using the internet, standard applications etc.",3.0,,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,,2.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,,4.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,5.0,5.0,3.0,4.0,,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,3.0,5.0,,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,4.0,,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,,,2019-05-09 10:03:45 UTC,2019-05-09 10:30:33 UTC,,3.0,2.75,4.0,3.1,4.125,2.6153846153846154,4.0,2.75,3.5,2.666666667
86.0,475005-474996-46947558,removed_to_protect_anonymity,28.0,female,1.0,Assurance Team Lead,Master’s degree or equivalent,NA,Master’s degree or equivalent,5.0,"Average computer user, using the internet, standard applications etc.",3.0,,2.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,,2.0,2.0,4.0,2.0,5.0,3.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,,5.0,1.0,5.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,5.0,1.0,5.0,1.0,5.0,2.0,1.0,4.0,1.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,1.0,4.0,5.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,5.0,,3.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,5.0,5.0,1.0,4.0,,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,,,2019-05-09 09:50:19 UTC,2019-05-09 10:32:45 UTC,,3.416666667,2.875,4.6923076923076925,2.0,4.0,1.6923076923076923,3.75,4.75,4.0,3.666666667
87.0,475005-474996-46948758,removed_to_protect_anonymity,32.0,Male,0.0,Armed security,A-level or equivalent,NA,A-level or equivalent,3.0,"User of specialist applications but not an IT specialist,Average computer user, using the internet, standard applications etc.",3.5,,5.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,,3.0,1.0,5.0,5.0,3.0,4.0,5.0,1.0,3.0,2.0,5.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,5.0,5.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0,,2.0,1.0,5.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,4.0,,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,,,2019-05-09 10:09:28 UTC,2019-05-09 10:32:46 UTC,,3.25,3.25,4.0,2.1,3.625,1.9230769230769231,3.5,2.75,3.25,2.666666667
88.0,475005-474996-46947815,removed_to_protect_anonymity,30.0,Female,1.0,Event manager,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,User of specialist applications but not an IT specialist,4.0,,2.0,5.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,,3.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,3.0,4.0,,4.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,1.0,2.0,4.0,2.0,3.0,5.0,3.0,2.0,4.0,,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,5.0,3.0,4.0,,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,5.0,,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,2.0,3.0,1.0,,,2019-05-09 09:54:13 UTC,2019-05-09 10:32:59 UTC,,3.75,2.25,4.230769230769231,3.1,4.125,2.6923076923076925,4.75,4.75,3.75,3.0
